Pole Index,Coefficients,Status
2580,"[array([  -41.82476328, 38876.51941707]), array([    34.68505064, -32240.4705425 ])]",Success
2585,[],Success
2586,[],Success
2587,[],Success
2588,[],Success
2589,"[array([  -40.41264718, 37517.35594421]), array([    35.73305042, -33173.42092322])]",Success
2590,"[array([  -41.89357115, 38940.39982953]), array([    34.65382086, -32211.41928351])]",Success
2591,"[array([  -40.32870368, 37580.85300289]), array([    35.7045478, -33272.8848513])]",Success
2592,"[array([  -41.23426749, 38531.71194955]), array([    34.93722204, -32649.14765454])]",Success
2593,"[array([  -39.891555  , 37306.08536529]), array([    35.89485856, -33569.28357622])]",Success
2595,"[array([  -30.57710174, 28641.2521436 ]), array([    49.06558186, -45960.06113151])]",Success
2596,"[array([  -39.66964721, 37171.380365  ]), array([    36.0530412 , -33783.35306992])]",Success
2597,"[array([  -40.06094844, 37579.85815642]), array([    35.68929273, -33479.3227781 ])]",Success
2598,"[array([  -43.70704859, 41032.07700381]), array([    33.13337832, -31106.00731977])]",Success
2599,"[array([  -39.49127076, 37116.32348467]), array([    36.10630469, -33935.13670982])]",Success
2613,[],Success
2615,[],Success
2568,"[array([  -42.87593332, 39275.4106938 ]), array([    34.44700209, -31557.05431588])]",Success
2594,"[array([  -46.42635741, 43446.64312589]), array([    31.77971578, -29740.43192048])]",Success
2602,"[array([  -41.88339028, 39565.66115127]), array([    34.13420706, -32246.0296589 ])]",Success
2603,"[array([  -46.06662779, 43538.18469224]), array([    31.67562933, -29937.40269784])]",Success
2604,"[array([  -40.19203126, 38024.84538204]), array([    35.24762481, -33347.65662115])]",Success
2605,"[array([  -40.27763729, 38148.50196479]), array([    35.37951489, -33515.05812127])]",Success
2606,"[array([  -39.23290114, 37185.54701018]), array([    36.05084332, -34170.61927476])]",Success
2607,"[array([  -41.26207725, 39157.12777542]), array([    34.38506437, -32632.20824336])]",Success
2608,"[array([  -42.02831063, 39919.32822128]), array([    33.84768614, -32150.19241586])]",Success
2609,"[array([  -39.83936081, 37884.41952866]), array([    35.38938949, -33653.22027746])]",Success
2610,"[array([  -44.38573493, 42235.48451422]), array([    32.44345279, -30875.09869132])]",Success
2611,[],Success
2612,[],Success
2614,[],Success
2616,[],Success
2617,[],Success
2618,[],Success
2619,[],Success
2620,[],Success
2621,"[array([  -42.08915236, 39977.03773966]), array([    33.82321504, -32126.91214817])]",Success
2622,"[array([  -39.76427142, 37813.06195964]), array([    35.41530931, -33677.90190591])]",Success
2623,"[array([  -44.43402631, 42281.35715613]), array([    32.44784565, -30879.29714182])]",Success
2625,"[array([  -34.89739725, 33292.33233054]), array([    40.37591338, -38520.30375101])]",Success
2626,"[array([  -44.91578881, 42924.67056999]), array([    31.95710591, -30540.86387433])]",Success
2627,"[array([  -39.5675442 , 37859.83791405]), array([    35.42415042, -33896.75297094])]",Success
2600,"[array([  -40.5905995 , 38178.01542263]), array([    35.20113271, -33109.40606725])]",Success
2601,"[array([  -42.20713018, 39752.59676023]), array([    34.10792412, -32128.86032082])]",Success
2624,"[array([  -44.07229981, 41992.21549648]), array([    32.5386477 , -31004.58257756])]",Success
2628,"[array([  -40.47940784, 38749.19956789]), array([    34.77702601, -33294.8764731 ])]",Success
2630,"[array([  -37.8903735 , 36337.19082827]), array([    36.81204098, -35303.47379637])]",Success
2631,"[array([  -40.59682875, 38962.22519298]), array([    34.54094822, -33151.49093107])]",Success
2634,"[array([  -38.94052581, 37469.34964256]), array([    35.74502465, -34394.74081452])]",Success
2635,"[array([  -46.23199568, 44492.24138533]), array([    31.12877514, -29957.69253225])]",Success
2636,"[array([  -40.23882747, 38780.05980362]), array([    34.65010143, -33394.26025349])]",Success
2639,"[array([  -40.88811069, 39534.49424787]), array([    34.06721346, -32939.58459707])]",Success
2640,"[array([  -40.84342423, 39522.44540195]), array([    34.06721346, -32966.35309921])]",Success
2642,"[array([  -40.78482123, 39526.80491662]), array([    34.05551162, -33005.66208008])]",Success
2643,"[array([  -39.43614605, 38256.43170091]), array([    35.06669512, -34018.19559706])]",Success
2646,"[array([  -44.55654094, 43361.52340828]), array([    31.65134742, -30802.88141526])]",Success
2647,"[array([  -44.55654094, 43368.54599805]), array([    31.64960248, -30806.09644263])]",Success
2648,"[array([  -40.1300561 , 39114.31898208]), array([    34.44153943, -33570.93157635])]",Success
2649,[],Success
2650,[],Success
2651,[],Success
2652,[],Success
2653,[],Success
2654,[],Success
2655,[],Success
2656,[],Success
2657,[],Success
2629,"[array([  -43.63303613, 41828.85267375]), array([    32.60157347, -31253.91379035])]",Success
2632,"[array([  -40.33733048, 38768.25252494]), array([    34.69757409, -33348.51562803])]",Success
2633,"[array([  -51.90218838, 49898.73639837]), array([    28.89235159, -27777.36321732])]",Success
2637,"[array([  -41.32275486, 39890.18312519]), array([    33.81292328, -32641.49913621])]",Success
2638,"[array([  -39.71491304, 38380.95779883]), array([    34.99225952, -33817.41585424])]",Success
2641,"[array([  -38.31681667, 37102.81634583]), array([    36.09555193, -34952.38053136])]",Success
2644,"[array([  -40.5935112 , 39419.66134731]), array([    34.13713922, -33150.58911288])]",Success
2645,"[array([  -40.30253437, 39184.04053665]), array([    34.34375943, -33391.114617  ])]",Success
2658,"[array([  -40.33801998, 39218.4853934 ]), array([    34.31464054, -33362.7893419 ])]",Success
2659,"[array([  -44.56646158, 43371.14596308]), array([    31.65933331, -30810.68058031])]",Success
2660,"[array([  -44.55781406, 43369.76710539]), array([    31.6323892, -30789.3344791])]",Success
2661,"[array([  -40.06447487, 39050.47293283]), array([    34.40383937, -33534.14483426])]",Success
2662,"[array([  -37.30536799, 36402.36122368]), array([    36.7155598 , -35827.32023658])]",Success
2663,"[array([  -46.83993301, 45754.77544833]), array([    30.44595645, -29741.06308496])]",Success
2665,"[array([  -41.38198146, 40500.11657885]), array([    33.35097697, -32640.54405782])]",Success
2666,"[array([  -38.65348604, 37870.62540049]), array([    35.37401964, -34658.37713514])]",Success
2668,"[array([  -40.0058478 , 39281.03664164]), array([    34.20629277, -33587.19317891])]",Success
2669,"[array([  -38.61611008, 37946.92939037]), array([    35.30300244, -34691.801288  ])]",Success
2672,"[array([  -49.94329435, 49165.85421184]), array([    29.02586754, -28574.37623753])]",Success
2674,"[array([  -40.67172823, 40117.26796215]), array([    33.57911077, -33122.09978169])]",Success
2675,"[array([  -37.60997046, 37118.2003764 ]), array([    36.03372413, -35563.54740669])]",Success
2679,"[array([  -41.19255897, 40814.00683379]), array([    33.07216204, -32768.54093451])]",Success
2681,"[array([  -39.87391323, 39592.03461806]), array([    33.99388916, -33754.91206063])]",Success
2682,"[array([  -40.48668468, 40222.89238876]), array([    33.49988169, -33281.76665489])]",Success
2692,[],Success
2664,"[array([  -39.44701102, 38580.80966142]), array([    34.82142343, -34059.07593955])]",Success
2667,"[array([  -44.50220142, 43637.67245016]), array([    31.44218302, -30832.54947918])]",Success
2670,"[array([  -51.86673608, 50984.00518796]), array([    28.39942451, -27916.54829643])]",Success
2673,"[array([  -40.98336779, 40367.96450805]), array([    33.46110408, -32960.07587662])]",Success
2676,"[array([  -38.36494571, 37889.30537873]), array([    35.35449064, -34916.85914056])]",Success
2677,"[array([  -42.2233631, 41734.8185033]), array([    32.52239676, -32146.59341553])]",Success
2678,"[array([  -42.05132585, 41601.78301835]), array([    32.5869939 , -32238.97438728])]",Success
2680,"[array([  -39.3347257 , 39028.07690654]), array([    34.38580867, -34118.15248052])]",Success
2683,"[array([  -45.25566839, 44989.75333332]), array([    30.76177626, -30581.4700252 ])]",Success
2684,"[array([  -28.3620785, 28249.3815034]), array([    51.13828301, -50935.70379506])]",Success
2685,"[array([  -38.97537215, 38849.23609387]), array([    34.49804727, -34386.93995989])]",Success
2686,"[array([  -40.86245358, 40782.42857354]), array([    33.10846492, -33043.94351537])]",Success
2687,[],Success
2688,[],Success
2689,[],Success
2690,[],Success
2691,[],Success
2693,[],Success
2694,[],Success
2695,[],Success
2696,[],Success
2697,[],Success
2698,[],Success
2699,[],Success
2700,[],Success
2671,"[array([  -37.29390691, 36689.21485778]), array([    36.48556607, -35895.60368934])]",Success
2701,"[array([  -39.00798739, 38881.67617826]), array([    34.51337764, -34402.23983206])]",Success
2702,"[array([  -40.88830386, 40808.18381341]), array([    33.11292499, -33048.42051263])]",Success
2703,"[array([  -34.39440285, 34371.81046953]), array([    39.04130621, -39017.62451106])]",Success
2704,"[array([-3.66383489e+01,  3.66730431e+04]), array([ 3.66383489e+01, -3.66780035e+04])]",Success
2705,"[array([-1.21039562e+02,  1.21189782e+05]), array([ 2.08380610e+01, -2.08646447e+04])]",Success
2706,"[array([-5.08668339e+01,  5.09421330e+04]), array([ 2.83204535e+01, -2.83631640e+04])]",Success
2707,"[array([-3.84837222e+01,  3.85664783e+04]), array([ 3.47301016e+01, -3.48059729e+04])]",Success
2708,"[array([-4.07366573e+01,  4.09015448e+04]), array([ 3.30297222e+01, -3.31638362e+04])]",Success
2709,"[array([-3.76803613e+01,  3.78508955e+04]), array([ 3.53548617e+01, -3.55166921e+04])]",Success
2710,"[array([-3.78749913e+01,  3.80587937e+04]), array([ 3.51514780e+01, -3.53228625e+04])]",Success
2712,"[array([-4.72915701e+01,  4.75660488e+04]), array([ 2.95334141e+01, -2.97055676e+04])]",Success
2713,"[array([-3.94390984e+01,  3.96887593e+04]), array([ 3.38622203e+01, -3.40772803e+04])]",Success
2714,"[array([-4.15465814e+01,  4.18539532e+04]), array([ 3.23916268e+01, -3.26316370e+04])]",Success
2716,"[array([-3.24454234e+01,  3.27177501e+04]), array([ 4.19334772e+01, -4.22953266e+04])]",Success
2718,"[array([-3.77621145e+01,  3.81353305e+04]), array([ 3.51140508e+01, -3.54612640e+04])]",Success
2720,"[array([-3.90275138e+01,  3.94655797e+04]), array([ 3.40445041e+01, -3.44269846e+04])]",Success
2721,"[array([-3.92530109e+01,  3.97394723e+04]), array([ 3.38012038e+01, -3.42201943e+04])]",Success
2722,"[array([-3.85077005e+01,  3.89966397e+04]), array([ 3.44065034e+01, -3.48435578e+04])]",Success
2724,"[array([-3.66764297e+01,  3.71851920e+04]), array([ 3.59537415e+01, -3.64528916e+04])]",Success
2725,"[array([-4.09114883e+01,  4.15066962e+04]), array([ 3.25830782e+01, -3.30576862e+04])]",Success
2726,"[array([-3.91844966e+01,  3.97802353e+04]), array([ 3.37784873e+01, -3.42923316e+04])]",Success
2728,"[array([-4.28178008e+01,  4.35193912e+04]), array([ 3.13678128e+01, -3.18826047e+04])]",Success
2729,"[array([-3.62746811e+01,  3.69093263e+04]), array([ 3.65291128e+01, -3.71756368e+04])]",Success
2731,"[array([-4.05238184e+01,  4.13100059e+04]), array([ 3.27000355e+01, -3.33346545e+04])]",Success
2711,"[array([-3.86206184e+01,  3.88365603e+04]), array([ 3.45437953e+01, -3.47373832e+04])]",Success
2715,"[array([-4.27672423e+01,  4.31185375e+04]), array([ 3.16588677e+01, -3.19191316e+04])]",Success
2717,"[array([-2.66038769e+01,  2.68400624e+04]), array([ 5.64972595e+01, -5.69998272e+04])]",Success
2723,"[array([-3.99838994e+01,  4.05294648e+04]), array([ 3.32168336e+01, -3.36702866e+04])]",Success
2730,"[array([-4.02829332e+01,  4.10001818e+04]), array([ 3.29025763e+01, -3.34888326e+04])]",Success
2732,"[array([-3.84698128e+01,  3.92253535e+04]), array([ 3.42395852e+01, -3.49125687e+04])]",Success
2733,"[array([-3.98587667e+01,  4.06590402e+04]), array([ 3.31133545e+01, -3.37788550e+04])]",Success
2734,"[array([-3.97459415e+01,  4.05786090e+04]), array([ 3.31555329e+01, -3.38505041e+04])]",Success
2735,"[array([-4.16709824e+01,  4.25550478e+04]), array([ 3.18758456e+01, -3.25535859e+04])]",Success
2736,[],Success
2737,[],Success
2738,[],Success
2739,[],Success
2740,[],Success
2741,[],Success
2742,[],Success
2743,[],Success
2744,[],Success
2745,[],Success
2746,[],Success
2747,[],Success
2748,[],Success
2749,[],Success
2750,[],Success
2751,"[array([-4.05461977e+01,  4.13327638e+04]), array([ 3.26830681e+01, -3.33173463e+04])]",Success
2719,"[array([-3.85868496e+01,  3.89956776e+04]), array([ 3.44084243e+01, -3.47744851e+04])]",Success
2727,"[array([-3.40941741e+01,  3.46312471e+04]), array([ 3.87680832e+01, -3.93803448e+04])]",Success
2752,"[array([-3.84023862e+01,  3.91566696e+04]), array([ 3.42232692e+01, -3.48959322e+04])]",Success
2753,"[array([-3.98109794e+01,  4.06103422e+04]), array([ 3.31200135e+01, -3.37856726e+04])]",Success
2754,"[array([-3.97025030e+01,  4.05342989e+04]), array([ 3.32307835e+01, -3.39274280e+04])]",Success
2755,"[array([-4.16480310e+01,  4.25316032e+04]), array([ 3.19155810e+01, -3.25942267e+04])]",Success
2756,"[array([-3.59643365e+01,  3.67537283e+04]), array([ 3.63972072e+01, -3.71974371e+04])]",Success
2757,"[array([-4.27283816e+01,  4.36888590e+04]), array([ 3.12727551e+01, -3.19761514e+04])]",Success
2758,"[array([-4.86278766e+01,  4.97400020e+04]), array([ 2.85866004e+01, -2.92414739e+04])]",Success
2759,"[array([-3.69413401e+01,  3.78320025e+04]), array([ 3.53916058e+01, -3.62451510e+04])]",Success
2760,"[array([-3.58816973e+01,  3.67569449e+04]), array([ 3.63490941e+01, -3.72360418e+04])]",Success
2761,"[array([-3.83347907e+01,  3.92934050e+04]), array([ 3.41475631e+01, -3.50034133e+04])]",Success
2763,"[array([-4.04609212e+01,  4.15073439e+04]), array([ 3.25430749e+01, -3.33851199e+04])]",Success
2764,"[array([-3.95086748e+01,  4.05671439e+04]), array([ 3.31771564e+01, -3.40666760e+04])]",Success
2765,"[array([-2.25372824e+01,  2.31703994e+04]), array([ 8.32584204e+01, -8.55988662e+04])]",Success
2767,"[array([-4.14386875e+01,  4.26302073e+04]), array([ 3.18534854e+01, -3.27698686e+04])]",Success
2772,"[array([-3.86589831e+01,  3.99379312e+04]), array([ 3.36869983e+01, -3.48043412e+04])]",Success
2774,"[array([-3.73693536e+01,  3.86901600e+04]), array([ 3.45773904e+01, -3.57997530e+04])]",Success
2776,"[array([-4.26699712e+01,  4.42312036e+04]), array([ 3.09065031e+01, -3.20382244e+04])]",Success
2777,"[array([-3.85285759e+01,  4.00282246e+04]), array([ 3.35155642e+01, -3.48207501e+04])]",Success
2778,"[array([-4.43576225e+01,  4.61001579e+04]), array([ 3.00022854e+01, -3.11811070e+04])]",Success
2779,"[array([-3.56703729e+01,  3.70731846e+04]), array([ 3.60988459e+01, -3.75191727e+04])]",Success
2780,"[array([-3.95725900e+01,  4.11696512e+04]), array([ 3.27435327e+01, -3.40656768e+04])]",Success
2782,"[array([-4.06295520e+01,  4.23761997e+04]), array([ 3.19903461e+01, -3.33666071e+04])]",Success
2790,[],Success
2762,"[array([-3.46918521e+01,  3.55859045e+04]), array([ 3.76850160e+01, -3.86583533e+04])]",Success
2766,"[array([-4.32705052e+01,  4.44912605e+04]), array([ 3.08495851e+01, -3.17204829e+04])]",Success
2773,"[array([-4.07705525e+01,  4.21465935e+04]), array([ 3.21662596e+01, -3.32537780e+04])]",Success
2775,"[array([-4.26195934e+01,  4.41431588e+04]), array([ 3.09860907e+01, -3.20946844e+04])]",Success
2781,"[array([-3.47190873e+01,  3.61813513e+04]), array([ 3.70355504e+01, -3.85963822e+04])]",Success
2783,"[array([-1.86727527e+01,  1.94814631e+04]), array([ 2.24744444e+02, -2.34507918e+05])]",Success
2784,[],Success
2785,[],Success
2788,[],Success
2789,[],Success
2791,[],Success
2792,[],Success
2793,[],Success
2794,[],Success
2795,[],Success
2796,[],Success
2797,[],Success
2798,[],Success
2799,[],Success
2800,[],Success
2801,[],Success
2802,[],Success
2803,[],Success
2804,[],Success
2805,"[array([-3.46879541e+01,  3.61489135e+04]), array([ 3.69864892e+01, -3.85451994e+04])]",Success
2768,"[array([-4.92593922e+01,  5.07149204e+04]), array([ 2.82415392e+01, -2.90764576e+04])]",Success
2769,"[array([-4.17322757e+01,  4.30044492e+04]), array([ 3.16275201e+01, -3.25918733e+04])]",Success
2770,"[array([-4.13035194e+01,  4.25677590e+04]), array([ 3.18783110e+01, -3.28545127e+04])]",Success
2771,"[array([-2.22932120e+01,  2.29902482e+04]), array([ 9.49655722e+01, -9.79849496e+04])]",Success
2786,"[array([-3.62559484e+01,  3.78388095e+04]), array([ 3.53045108e+01, -3.68463363e+04])]",Success
2787,"[array([-1.25569382e+01,  1.31196321e+04])]",Success
2806,"[array([-4.06163530e+01,  4.23624437e+04]), array([ 3.19842236e+01, -3.33602372e+04])]",Success
2807,"[array([-1.87524861e+01,  1.95646396e+04]), array([ 2.16182523e+02, -2.25574087e+05])]",Success
2809,"[array([-4.66055829e+02,  4.86374884e+05]), array([ 1.80514582e+01, -1.88471581e+04])]",Success
2810,"[array([-3.62727705e+01,  3.78563393e+04]), array([ 3.53211603e+01, -3.68637415e+04])]",Success
2811,[],Success
2812,"[array([-3.67194868e+01,  3.83705848e+04]), array([ 3.49317805e+01, -3.65052980e+04])]",Success
2813,"[array([-3.88256911e+01,  4.06166549e+04]), array([ 3.30949618e+01, -3.46225768e+04])]",Success
2814,"[array([-3.83689183e+01,  4.01769993e+04]), array([ 3.34342391e+01, -3.50101517e+04])]",Success
2815,"[array([-3.93671949e+01,  4.12531792e+04]), array([ 3.26625816e+01, -3.42277032e+04])]",Success
2816,"[array([-3.64096594e+01,  3.81547981e+04]), array([ 3.50571990e+01, -3.67382858e+04])]",Success
2817,"[array([-3.52987348e+01,  3.69975557e+04]), array([ 3.61527364e+01, -3.78933063e+04])]",Success
2818,"[array([-3.72801607e+01,  3.91014730e+04]), array([ 3.42535956e+01, -3.59273309e+04])]",Success
2823,"[array([-3.77943441e+01,  3.97444995e+04]), array([ 3.37373241e+01, -3.54793193e+04])]",Success
2824,"[array([-2.28647340e+01,  2.40461793e+04]), array([ 7.87451389e+01, -8.28389685e+04])]",Success
2825,"[array([-3.87928058e+01,  4.08586804e+04]), array([ 3.30007002e+01, -3.47617393e+04])]",Success
2826,"[array([-3.20266187e+01,  3.37402391e+04]), array([ 4.00960355e+01, -4.22427912e+04])]",Success
2828,"[array([-4.73784943e+01,  4.99806456e+04]), array([ 2.83669811e+01, -2.99259341e+04])]",Success
2829,"[array([-3.69151323e+01,  3.89685409e+04]), array([ 3.44280685e+01, -3.63462045e+04])]",Success
2830,"[array([-3.53003884e+01,  3.72866162e+04]), array([ 3.59389884e+01, -3.79634682e+04])]",Success
2808,"[array([ 1.36449806e+01, -1.42402144e+04])]",Success
2819,"[array([-3.91146705e+01,  4.10498131e+04]), array([ 3.27804558e+01, -3.44033018e+04])]",Success
2820,"[array([-3.82788870e+01,  4.01953031e+04]), array([ 3.34226103e+01, -3.50962249e+04])]",Success
2821,"[array([-5.22289186e+01,  5.48477398e+04]), array([ 2.68583495e+01, -2.82055977e+04])]",Success
2822,"[array([-4.77084397e+01,  5.01313568e+04]), array([ 2.83233503e+01, -2.97630678e+04])]",Success
2831,"[array([-4.44744055e+01,  4.70150998e+04]), array([ 2.95148327e+01, -3.12018178e+04])]",Success
2832,"[array([-3.12794213e+01,  3.30875767e+04]), array([ 4.11173038e+01, -4.34947510e+04])]",Success
2833,"[array([-4.03730992e+01,  4.27212123e+04]), array([ 3.16961099e+01, -3.35409824e+04])]",Success
2834,"[array([-3.67936286e+01,  3.89999586e+04]), array([ 3.43501633e+01, -3.64117433e+04])]",Success
2835,"[array([-4.01912384e+01,  4.26608375e+04]), array([ 3.17242842e+01, -3.36743148e+04])]",Success
2836,"[array([-3.88650674e+01,  4.12736767e+04]), array([ 3.25827688e+01, -3.46023738e+04])]",Success
2839,"[array([-3.81207605e+01,  4.05661699e+04]), array([ 3.31253820e+01, -3.52504572e+04])]",Success
2842,"[array([-3.76774958e+01,  4.01252494e+04]), array([ 3.34361267e+01, -3.56095522e+04])]",Success
2843,"[array([-2.91579953e+01,  3.10872161e+04]), array([ 4.48754034e+01, -4.78452856e+04])]",Success
2848,[],Success
2849,[],Success
2850,[],Success
2851,[],Success
2852,[],Success
2853,[],Success
2854,[],Success
2855,[],Success
2856,[],Success
2857,[],Success
2858,[],Success
2827,"[array([-3.93646991e+01,  4.14986858e+04]), array([ 3.25000104e+01, -3.42631948e+04])]",Success
2837,"[array([-3.77973606e+01,  4.02034451e+04]), array([ 3.34675221e+01, -3.56019875e+04])]",Success
2838,"[array([-2.00241073e+02,  2.13057005e+05]), array([ 2.00466316e+01, -2.13496589e+04])]",Success
2840,"[array([-4.05493869e+01,  4.31627536e+04]), array([ 3.14311385e+01, -3.34570781e+04])]",Success
2841,"[array([-4.11580959e+01,  4.38317051e+04]), array([ 3.10478319e+01, -3.30652763e+04])]",Success
2844,"[array([-3.68089569e+01,  3.92846474e+04]), array([ 3.41091136e+01, -3.64046986e+04])]",Success
2845,"[array([-4.95564260e+01,  5.29219181e+04]), array([ 2.73279180e+01, -2.91851017e+04])]",Success
2846,"[array([-3.47281387e+01,  3.71026107e+04]), array([ 3.60259870e+01, -3.84902467e+04])]",Success
2847,"[array([-3.71860712e+01,  3.97567132e+04]), array([ 3.37594276e+01, -3.60960353e+04])]",Success
2859,[],Success
2860,[],Success
2861,[],Success
2862,[],Success
2863,[],Success
2864,[],Success
2865,[],Success
2866,"[array([-3.67613976e+01,  3.92339101e+04]), array([ 3.41272738e+01, -3.64241063e+04])]",Success
2867,"[array([-4.95329132e+01,  5.28967782e+04]), array([ 2.73355395e+01, -2.91932610e+04])]",Success
2868,"[array([-3.47310856e+01,  3.71057659e+04]), array([ 3.60584657e+01, -3.85250002e+04])]",Success
2869,"[array([-3.71643466e+01,  3.97335128e+04]), array([ 3.37276904e+01, -3.60620665e+04])]",Success
2870,"[array([-3.75114082e+01,  4.01660219e+04]), array([ 3.34102552e+01, -3.57754785e+04])]",Success
2872,"[array([-4.19506281e+01,  4.49460926e+04]), array([ 3.04538494e+01, -3.26293427e+04])]",Success
2874,"[array([-3.65330727e+01,  3.92184194e+04]), array([ 3.41397693e+01, -3.66499350e+04])]",Success
2876,"[array([-9.57455454e+01,  1.02951332e+05]), array([ 2.10742723e+01, -2.26628206e+04])]",Success
2881,"[array([-3.19299560e+01,  3.44909746e+04]), array([ 3.91867642e+01, -4.23319826e+04])]",Success
2871,"[array([-3.27013660e+01,  3.50175487e+04]), array([ 3.84055046e+01, -4.11267458e+04])]",Success
2873,"[array([-4.12538772e+01,  4.42429206e+04]), array([ 3.07880804e+01, -3.30192538e+04])]",Success
2875,"[array([-3.66843484e+01,  3.94211943e+04]), array([ 3.40087145e+01, -3.65471490e+04])]",Success
2877,"[array([-3.8776935e+01,  4.1738064e+04]), array([ 3.22728729e+01, -3.47386509e+04])]",Success
2878,"[array([-3.92063584e+01,  4.22298754e+04]), array([ 3.19813384e+01, -3.44496032e+04])]",Success
2879,"[array([-3.97663718e+01,  4.28638203e+04]), array([ 3.16000633e+01, -3.40631803e+04])]",Success
2880,"[array([-4.32108329e+01,  4.66525595e+04]), array([ 2.96034014e+01, -3.19629821e+04])]",Success
2883,"[array([-3.77794711e+01,  4.08608080e+04]), array([ 3.30129023e+01, -3.57103593e+04])]",Success
2884,"[array([-4.54470459e+01,  4.91781711e+04]), array([ 2.85237114e+01, -3.08656516e+04])]",Success
2885,"[array([-3.58501063e+01,  3.88169488e+04]), array([ 3.44847214e+01, -3.73409172e+04])]",Success
2886,"[array([-3.67984802e+01,  3.98735991e+04]), array([ 3.35773002e+01, -3.63836117e+04])]",Success
2887,"[array([-4.52866327e+01,  4.90968574e+04]), array([ 2.85885631e+01, -3.09964210e+04])]",Success
2888,"[array([-3.87121877e+01,  4.19921743e+04]), array([ 3.20899026e+01, -3.48088466e+04])]",Success
2889,"[array([-3.93163913e+01,  4.26997992e+04]), array([ 3.16862560e+01, -3.44154025e+04])]",Success
2891,"[array([-4.3113451e+01,  4.6859748e+04]), array([ 2.94380659e+01, -3.19965585e+04])]",Success
2894,"[array([-3.55395942e+01,  3.87199008e+04]), array([ 3.45639975e+01, -3.76570963e+04])]",Success
2895,"[array([-2.58091343e+01,  2.81280347e+04]), array([ 5.36610007e+01, -5.84868503e+04])]",Success
2898,"[array([-4.22446089e+01,  4.60946556e+04]), array([ 2.99414882e+01, -3.26741096e+04])]",Success
2901,"[array([-2.98278398e+01,  3.25892366e+04]), array([ 4.21269320e+01, -4.60278056e+04])]",Success
2902,[],Success
2904,[],Success
2905,[],Success
2906,[],Success
2907,[],Success
2909,[],Success
2882,"[array([-5.85020579e+01,  6.32430040e+04]), array([ 2.48315130e+01, -2.68444312e+04])]",Success
2890,"[array([-2.23916209e+01,  2.43260308e+04]), array([ 7.56798347e+01, -8.22204169e+04])]",Success
2892,"[array([-3.43062286e+01,  3.73307512e+04]), array([ 3.58402469e+01, -3.90013302e+04])]",Success
2893,"[array([-2.95023242e+01,  3.21372982e+04]), array([ 4.29942408e+01, -4.68361959e+04])]",Success
2896,"[array([-1.31060511e+02,  1.42863696e+05]), array([ 1.95095855e+01, -2.12670605e+04])]",Success
2897,"[array([-3.36183242e+01,  3.66645071e+04]), array([ 3.65449824e+01, -3.98585591e+04])]",Success
2899,"[array([-2.85183465e+01,  3.11403828e+04]), array([ 4.49407408e+01, -4.90734276e+04])]",Success
2900,"[array([-4.16151513e+01,  4.54660987e+04]), array([ 3.01296503e+01, -3.29192518e+04])]",Success
2903,[],Success
2908,[],Success
2910,[],Success
2911,[],Success
2912,[],Success
2913,[],Success
2914,[],Success
2915,[],Success
2916,[],Success
2917,[],Success
2918,[],Success
2919,"[array([-1.31347696e+02,  1.43176535e+05]), array([ 1.95044260e+01, -2.12614305e+04])]",Success
2921,"[array([-4.21839402e+01,  4.60284688e+04]), array([ 2.99045714e+01, -3.26337804e+04])]",Success
2922,"[array([-2.85078715e+01,  3.11289418e+04]), array([ 4.50102139e+01, -4.91493704e+04])]",Success
2923,"[array([-4.14126897e+01,  4.52449441e+04]), array([ 3.02133966e+01, -3.30107509e+04])]",Success
2924,"[array([-2.99425272e+01,  3.27145357e+04]), array([ 4.19450022e+01, -4.58290679e+04])]",Success
2929,"[array([-3.61978991e+01,  3.96569603e+04]), array([ 3.37591571e+01, -3.69867583e+04])]",Success
2920,"[array([-3.35889146e+01,  3.66324500e+04]), array([ 3.65707988e+01, -3.98867606e+04])]",Success
2925,"[array([ 1.51021394e+01, -1.65086575e+04])]",Success
2926,"[array([-3.41641839e+01,  3.73509412e+04]), array([ 3.59126069e+01, -3.92663782e+04])]",Success
2927,"[array([-4.45689507e+01,  4.87792610e+04]), array([ 2.86566701e+01, -3.13653308e+04])]",Success
2928,"[array([-5.06875205e+01,  5.54956357e+04]), array([ 2.64323769e+01, -2.89405362e+04])]",Success
2930,"[array([-3.54658890e+01,  3.88708381e+04]), array([ 3.43880041e+01, -3.76896180e+04])]",Success
2931,"[array([-3.34269293e+01,  3.66869484e+04]), array([ 3.64878760e+01, -4.00467278e+04])]",Success
2932,"[array([-4.13599776e+01,  4.53959996e+04]), array([ 3.03832619e+01, -3.33551954e+04])]",Success
2933,"[array([-3.72679798e+01,  4.09486577e+04]), array([ 3.27400944e+01, -3.59735437e+04])]",Success
2934,"[array([-3.62649079e+01,  3.98620632e+04]), array([ 3.36198666e+01, -3.69548282e+04])]",Success
2935,"[array([-4.70226859e+01,  5.16977462e+04]), array([ 2.75841740e+01, -3.03280521e+04])]",Success
2936,"[array([-3.79013880e+01,  4.17026184e+04]), array([ 3.22475898e+01, -3.54825099e+04])]",Success
2937,"[array([-2.69304973e+01,  2.96547072e+04]), array([ 4.88279589e+01, -5.37686707e+04])]",Success
2938,"[array([-4.55261984e+01,  5.01448313e+04]), array([ 2.80750975e+01, -3.09241337e+04])]",Success
2939,"[array([-3.67632795e+01,  4.05415483e+04]), array([ 3.30487649e+01, -3.64455373e+04])]",Success
