Pole Index,Optimized Pole,Optimized Residue,Temperature,Integral Difference,Violations
185,(49.70714234367838+0.00038510522816001785j),(-35730.477495985084-154.90444179819985j),0,4391.072916368013,0
186,(49.85278327252553+0.0002609681191555175j),(-773.0423759483435-52.35233162847369j),2413.793103448276,43.75870081112746,0
187,(49.70714234386533+0.0003851245073960286j),(-1934.0934793340757-118.31761975418547j),0,0.0045315410736266526,0
188,(49.852783270327606+0.00026096506902284483j),(-22668.48110875582-36.504836663884376j),0,1.796178332199396,0
189,(50.20956084693066+0.000698790392302584j),(-47775.29190436621-360.81012099980074j),0,5701.431464698476,0
190,(50.384521439398895+0.0015786970962992086j),(-53687.15569477996-889.5733790345646j),0,6002.701449560191,0
191,(50.48960289353894+0.0005490686726146166j),(-3873.099881478866-235.75767499862383j),4482.758620689656,285.9816203672538,0
192,(50.74741372904099+0.00038864308022468213j),(-1715.5422118431186-125.63063825719837j),2413.793103448276,95.98679557520524,0
193,(51.376064398172794+0.0022449992900241966j),(-54573.67146135993-1241.5584569145387j),0,5707.40638046375,1
194,(51.50145628831137+0.0004031778461133228j),(-2481.4739666505347-105.62573556934726j),8965.517241379312,215.916287178022,0
195,(51.89219592387553+0.0022839160417547077j),(-19448.5785945316-958.5212277963399j),8620.689655172415,1597.2136474212239,0
196,(52.131564335437815+0.0003593220584630075j),(-34233.86897922405-160.13560339287616j),0,4638.114986523148,0
197,(52.33736714478+0.000994324067258745j),(-48984.36026985667-520.8562842571458j),0,5511.603200208006,0
198,(52.425184787690945+0.0006920299290253951j),(-44328.902948614035-421.24837235121487j),0,5120.724927491071,0
199,(53.08107007215395+0.0003475578057958728j),(-23566.816748647827-129.64935298831313j),0,2.9009618325121194,0
200,(53.32447842265403+0.0008795034305624229j),(-1768.1786831791662-402.4033235625648j),0,0.00012790018720599232,2
201,(53.47616291351775+0.00027765478372998587j),(-277.56189476768964-72.33182080835763j),0,4.791261698646957e-06,0
202,(53.081070071287925+0.0003475685201348666j),(-33473.496113455-92.88195128381052j),0,4019.0817704740734,0
203,(53.32447842829051+0.0008794920759119294j),(-51526.40454264569-553.6900525331703j),0,5745.688605333155,2
204,(53.47616291454398+0.0002776509139307141j),(-1649.5999064019622-71.1589541063052j),7586.206896551725,133.69678747919227,0
205,(53.68426212587963+0.0002816461044755662j),(-1609.1012471646977-72.4583271479807j),6206.896551724139,123.79084319309257,0
206,(53.81077958833443+0.0004204118965565569j),(-38593.14149574873-179.05608981827703j),0,4623.991923167627,0
207,(53.89805190783593+0.0006772611379251541j),(-44856.49641961598-337.7460313451499j),0,5049.126297016167,0
208,(54.20332093116662+0.0007504793655655352j),(-49359.36135578747-453.1518018684336j),0,5431.850463828291,0
209,(54.48486028298484+0.000529555523593219j),(-44569.75608837408-283.30020873755944j),0,4942.02378543722,0
210,(54.59395571123064+0.000635375078869841j),(-46156.4584846957-345.9964281162819j),0,5073.794902431843,1
211,(54.646134356169185+0.00020189053363822387j),(-16644.893085836145-41.42522894738017j),0,1178.551801630742,0
212,(54.72385220519814+0.0003957595728419789j),(-39961.93433752876-203.89574234833069j),0,4352.558342424642,1
213,(54.80875842649954+0.0004888344414237608j),(-42722.27743817166-260.36350015707825j),0,4471.309390334269,0
214,(54.93632678103721+0.0006707238825072041j),(-51805.44506027589-491.8060434696863j),0,5674.330914735545,0
215,(55.03635162462522+0.00023993024500552337j),(-1236.7802441224942-56.297777334827074j),7586.206896551725,97.59542347531563,0
216,(55.26934050776457+0.0004554719232211332j),(-27737.31007266582-153.83963815642036j),0,3065.6841524007386,0
217,(55.474318378633356+0.0007372094083411827j),(-46221.36886701603-406.72984132875865j),0,4981.520001626738,0
218,(55.56977595984617+0.0003190516924133616j),(-30707.37936064355-134.07081214626848j),0,3609.3758722139064,0
219,(55.791576424860054+0.00031742407508089676j),(-2472.9669521238015-97.83977072796495j),9655.172413793103,198.03167055289794,0
220,(55.60667124717855-0j),-92.35896149359712j,0,0.007620261193644851,0
